system:index,date,lake_bottom_temperature,.geo
20210712,2021-07-12,2.240505955729475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,2.240111198421744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,2.2397048346716574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,2.23976994156074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,2.2401684709071591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,2.2404885626430508E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,2.2416708293003148E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,2.242937861389526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,2.243944473198383E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,2.2445637177830732E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,2.2450694618029416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,2.245103391516571E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,2.2446650301072437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,2.244040812159288E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,2.2437876468264985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,2.2434564530379656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,2.2427942311705613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,2.2421185215817592E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,2.241897907159806E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,2.241470060853024E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,2.2414114095188728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,2.2414647005743644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,2.2413539584574467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,2.241112271439946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,2.2412513223747653E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,2.241176492786414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,2.2410151437093234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,2.240482937413463E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,2.2405498640112066E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,2.2414027227910215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,2.2420317041185462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,2.2426810924886808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,2.24328273401541E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,2.2436079889012936E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,2.2440275732125217E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,2.243377052191319E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,2.2423729463579118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,2.2419518167786473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,2.2420531942990246E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,2.2426535238431227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,2.2433839742400798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,2.2436359073572704E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,2.2433593478313562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,2.2429973032901382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,2.242517473823045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,2.2424110197453415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210827,2021-08-27,2.2418454573771757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828,2021-08-28,2.2411868194076696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210829,2021-08-29,2.24083983084405E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210830,2021-08-30,2.240731795598217E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831,2021-08-31,2.2408996946915102E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210901,2021-09-01,2.241001432024322E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902,2021-09-02,2.2413833518729308E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210903,2021-09-03,2.2422986999037004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210904,2021-09-04,2.2432116512397212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905,2021-09-05,2.2438749897310752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210906,2021-09-06,2.2444658921274695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907,2021-09-07,2.2450029249945062E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210908,2021-09-08,2.245537932545703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210909,2021-09-09,2.2457115486360162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210910,2021-09-10,2.245469455898391E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210911,2021-09-11,2.2449262289806652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210912,2021-09-12,2.244521213736026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210913,2021-09-13,2.2445105852661586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210914,2021-09-14,2.2449150281609762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210915,2021-09-15,2.245255479390965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210916,2021-09-16,2.2449470001932412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210917,2021-09-17,2.2447845777670178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210918,2021-09-18,2.244526496479401E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210919,2021-09-19,2.243785796405272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210920,2021-09-20,2.2428890986634484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210921,2021-09-21,2.2420605339057073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922,2021-09-22,2.2414336408178598E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210923,2021-09-23,2.241349195027145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210924,2021-09-24,2.2415518518531102E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210925,2021-09-25,2.241881184965935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210926,2021-09-26,2.242490142663759E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210927,2021-09-27,2.2424629620199758E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210928,2021-09-28,2.2414602340167558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210929,2021-09-29,2.24050160782686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210930,2021-09-30,2.2391718787937957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211001,2021-10-01,2.2385655538137043E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211002,2021-10-02,2.2387579953185636E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211003,2021-10-03,2.2396667041394758E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211004,2021-10-04,2.2387060921611205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211005,2021-10-05,2.23812313456785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211006,2021-10-06,2.2366728350599688E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211007,2021-10-07,2.2360223142936146E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211008,2021-10-08,2.235784841280408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211009,2021-10-09,2.235682575332281E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211010,2021-10-10,2.2354520062783688E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211011,2021-10-11,2.234971774132468E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211012,2021-10-12,2.234122178681171E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211013,2021-10-13,2.23332396557467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014,2021-10-14,2.2322636218034914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015,2021-10-15,2.231736475017663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016,2021-10-16,2.2317265997839352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017,2021-10-17,2.2314743573658776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018,2021-10-18,2.2317194750604078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019,2021-10-19,2.233428882170594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020,2021-10-20,2.235153807800597E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021,2021-10-21,2.2344294697063765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022,2021-10-22,2.232638455046441E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023,2021-10-23,2.2313885500527215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024,2021-10-24,2.230060024208035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025,2021-10-25,2.230108176087451E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026,2021-10-26,2.2304244430760813E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027,2021-10-27,2.2305438188654906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028,2021-10-28,2.2303564900343743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029,2021-10-29,2.2305835810355073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030,2021-10-30,2.230964501864342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031,2021-10-31,2.2312318671808013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101,2021-11-01,2.230806037152415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102,2021-11-02,2.2292534231201127E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103,2021-11-03,2.2277849796233395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104,2021-11-04,2.2259563686288285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105,2021-11-05,2.2244227786141297E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106,2021-11-06,2.222868508509364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107,2021-11-07,2.222157168907767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108,2021-11-08,2.221805327544787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109,2021-11-09,2.2211370153819048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110,2021-11-10,2.2201844305542836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111,2021-11-11,2.219627362528947E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112,2021-11-12,2.2192939459192824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113,2021-11-13,2.220158775093823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114,2021-11-14,2.2207226189619127E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115,2021-11-15,2.2204322086233652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116,2021-11-16,2.2198729772026134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117,2021-11-17,2.2194139391107172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118,2021-11-18,2.2188991176630875E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119,2021-11-19,2.2182799309275267E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120,2021-11-20,2.2175539076299316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121,2021-11-21,2.216892358430925E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122,2021-11-22,2.2153345485852012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123,2021-11-23,2.2125061509503177E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,2.2105879965369964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,2.2093623523842058E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,2.207970689996038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,2.2060950080915457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,2.203607411525979E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,2.2011010086386347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,2.199722024331857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,2.2008749187360734E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,2.2003941903901225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,2.1984360067012528E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,2.1999597622326285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,2.199123642473728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,2.198144646219632E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,2.1977699144590986E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,2.1974003467348355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,2.1959591934371752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,2.1958619659903055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,2.194815181542002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,2.1951939512082136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,2.1957398122870663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,2.1957013434172255E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,2.1957218625781733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,2.195590308888977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,2.195234786879032E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,2.1944842669421667E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,2.1937274567044657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,2.192924614497946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,2.1911879965520114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,2.188891313023299E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,2.1882183441192985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,2.1895347345982322E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,2.190521203374729E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,2.191461525581621E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,2.1932888245358866E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,2.1966576100111613E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,2.1996870263122576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,2.2026528197632584E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231,2021-12-31,2.203319937505312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101,2022-01-01,2.20358192162889E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,2.204024709035411E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,2.2049260812074655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,2.205615269823789E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,2.2029251796999663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,2.1995999883400163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,2.1976100316365266E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,2.1970061229500523E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,2.1965477934336358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,2.1963477722544855E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,2.195336281123285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,2.1937165729158634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,2.19226146692775E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,2.190638998173185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,2.1892892780127272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,2.1883744217255244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,2.188130654961898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,2.1878020690648398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,2.1875637657504117E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,2.187511830584044E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,2.186126970445624E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,2.1850368353457296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,2.1847848867653412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,2.1842330770010203E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,2.1836659650471866E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,2.183282304351927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,2.1829056810122287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,2.1831463014390808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,2.1839330773875266E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,2.1849228502805805E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,2.1854102622632045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,2.1851794871779263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,2.1868252798423815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,2.187604299408272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,2.188452348741687E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,2.188286411294194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,2.1888232866715622E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,2.1902238441122425E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,2.1904605498694378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,2.1906363027098858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,2.1909923982417277E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,2.1907684940592504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,2.1896673006567755E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,2.18940892400352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,2.1914119228044525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,2.1919067821729422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,2.19434767258978E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,2.1976990324775633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,2.1990009860514814E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,2.197747721869346E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,2.1979068758300582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221,2022-02-21,2.1984768643054777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,2.1983191116514897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,2.1990850965115356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,2.1994608727555713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
