system:index,date,surface_net_solar_radiation_sum,.geo
20150406,2015-04-06,1.3180354580377314E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,1.447687277110962E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,1.4656077055688428E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,1.4729760796882887E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,1.3558308658818488E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,9.250811403294059E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,1.319887000966546E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,1.4333432045774227E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,1.534407944827337E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,1.5015180598131918E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,1.020229983312759E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,8.540540737612846E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,1.250515612688072E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,1.1904659620061066E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,1.4187547923837613E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,1.6129304678412504E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,1.5224740926536113E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,1.4083351315564441E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,1.3670713384051852E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,9.557389307059482E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,8.203001088772454E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,6.981294773764334E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,1.2503536638928906E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,1.2389043579402383E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,9.44587786390094E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,3.10176970232485E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,6.268352387079221E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,7.324744552137372E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,9.590685280951732E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,1.1433859955448672E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,1.3295166957196676E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,1.3770933492993672E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,1.1436252438262225E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,1.235162501013736E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,1.6269650860319066E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,1.5506394345206172E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,1.5810437746462953E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,1.494926796016227E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,9.844767146661953E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,9.880418886939857E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,9.691609385794273E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,1.4452278946085535E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,1.5518641604588596E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,1.0378422033952168E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150520,2015-05-20,1.461370732172655E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150521,2015-05-21,1.3991579058197164E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150522,2015-05-22,1.4247927989573783E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150523,2015-05-23,1.145469562198094E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150524,2015-05-24,1.3029737323165795E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150525,2015-05-25,1.0443511613095484E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150526,2015-05-26,1.2067648531124299E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150527,2015-05-27,1.6881384908049434E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150528,2015-05-28,1.572977921649184E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150529,2015-05-29,1.3447335416119463E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150530,2015-05-30,1.1692502757886748E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150531,2015-05-31,1.063384256383922E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150601,2015-06-01,1.1303603562128633E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150602,2015-06-02,1.439250239849001E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150603,2015-06-03,1.4310916980594766E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150604,2015-06-04,1.766105752320982E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150605,2015-06-05,1.6883329154917727E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150606,2015-06-06,1.5642591275681549E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150607,2015-06-07,1.6771372058924424E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150608,2015-06-08,1.6575695933483121E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150609,2015-06-09,1.3594221654195986E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150610,2015-06-10,1.2217146121463674E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150611,2015-06-11,1.5753338378681402E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150612,2015-06-12,1.092319259316491E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150613,2015-06-13,1.4354437868576621E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150614,2015-06-14,1.1525043936825064E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150615,2015-06-15,9.25267817027157E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150616,2015-06-16,1.2125153777604342E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150617,2015-06-17,1.7065213689700312E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150618,2015-06-18,1.0388520978914068E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150619,2015-06-19,1.3865760421136043E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150620,2015-06-20,1.4234413978799365E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150621,2015-06-21,1.4330965212690986E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150622,2015-06-22,1.334465357713836E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150623,2015-06-23,1.4870772319599734E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150624,2015-06-24,1.7901269164214617E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150625,2015-06-25,1.824153136828242E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150626,2015-06-26,1.7624903784337E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150627,2015-06-27,1.5340155131267344E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150628,2015-06-28,1.867552596607479E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150629,2015-06-29,1.819087443382616E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150630,2015-06-30,1.8637427846170133E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150701,2015-07-01,1.8057101675065863E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150702,2015-07-02,1.6114824135479955E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150703,2015-07-03,1.7233508003080871E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150704,2015-07-04,1.7460676480160115E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150705,2015-07-05,1.5408214793142312E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150706,2015-07-06,1.8022842459723812E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150707,2015-07-07,1.4919156320325006E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150708,2015-07-08,1.1922117289460986E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150709,2015-07-09,1.6473526724647328E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150710,2015-07-10,1.880788722808433E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150711,2015-07-11,1.7375857909697771E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150712,2015-07-12,1.528636660766743E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150713,2015-07-13,1.3491899190880504E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150714,2015-07-14,1.4349283970756836E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150715,2015-07-15,1.619047258005773E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150716,2015-07-16,1.7573893164925586E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150717,2015-07-17,1.556370985949957E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150718,2015-07-18,1.482779788934003E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150719,2015-07-19,1.230779757564234E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150720,2015-07-20,1.0406193171841271E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150721,2015-07-21,1.497005764650363E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150722,2015-07-22,1.2852655168385035E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150723,2015-07-23,1.4435218239450836E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150724,2015-07-24,1.3129765276004818E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150725,2015-07-25,1.3266077351725688E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150726,2015-07-26,1.0189229550977326E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150727,2015-07-27,1.1362371421562281E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150728,2015-07-28,1.1413003660435625E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150729,2015-07-29,1.0791983807128305E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150730,2015-07-30,1.3467109683573404E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150731,2015-07-31,1.3960021033703012E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150801,2015-08-01,1.2675563234525074E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150802,2015-08-02,1.7325847853394102E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150803,2015-08-03,1.647268786829911E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150804,2015-08-04,1.1777591660547555E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150805,2015-08-05,1.6020940153577148E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150806,2015-08-06,1.497656070290107E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150807,2015-08-07,1.4257127827509432E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150808,2015-08-08,9.427930385033168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150809,2015-08-09,8.453850946774598E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150810,2015-08-10,1.2070742297260941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150811,2015-08-11,1.3387157766610691E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150812,2015-08-12,1.4751404091439416E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150813,2015-08-13,8.774651810742922E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150814,2015-08-14,8.72597282453879E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150815,2015-08-15,9.823382901562387E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150816,2015-08-16,1.1744632843764336E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150817,2015-08-17,1.0872894990582059E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150818,2015-08-18,1.1712227269853691E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150819,2015-08-19,1.2527084549117344E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150820,2015-08-20,1.2415835518749574E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150821,2015-08-21,1.4739275726529365E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150822,2015-08-22,1.4119306079689635E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150823,2015-08-23,8.273098417544992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150824,2015-08-24,8.594753452439832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150825,2015-08-25,1.1152137407003848E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150826,2015-08-26,1.3269048808712695E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150827,2015-08-27,8.685174683616246E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150828,2015-08-28,1.118936953791935E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150829,2015-08-29,1.3456896333332148E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150830,2015-08-30,1.3669142221107623E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150831,2015-08-31,1.0800232144165318E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150901,2015-09-01,8.836984197289625E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150902,2015-09-02,1.1150472993301154E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150903,2015-09-03,1.0278232362479096E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150904,2015-09-04,1.0198416151235988E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150905,2015-09-05,9.503435379048486E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150906,2015-09-06,1.05019323376212E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150907,2015-09-07,1.1573502356032105E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150908,2015-09-08,1.1062777436080518E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150909,2015-09-09,1.2708638876231475E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150910,2015-09-10,1.198052925899656E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150911,2015-09-11,1.0769561792515316E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150912,2015-09-12,6.101807662848919E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150913,2015-09-13,6.356402616409279E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150914,2015-09-14,8.827913266789418E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150915,2015-09-15,6.822370702754555E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150916,2015-09-16,6.975264805798589E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150917,2015-09-17,6.899300378420288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150918,2015-09-18,8.776323871822024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150919,2015-09-19,8.527996782371111E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150920,2015-09-20,9.460876815254678E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150921,2015-09-21,1.0082303976861213E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150922,2015-09-22,6.318101030544959E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150923,2015-09-23,8.03491868578917E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150924,2015-09-24,8.527460816975879E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150925,2015-09-25,8.440466851231635E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150926,2015-09-26,9.211946439422588E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150927,2015-09-27,1.0040658016566256E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150928,2015-09-28,1.0660316253495031E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150929,2015-09-29,1.0139696133626025E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150930,2015-09-30,9.954641943627496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151001,2015-10-01,9.826733639814094E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151002,2015-10-02,8.711335253586073E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151003,2015-10-03,6.957384242700768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151004,2015-10-04,6.327703844245033E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151005,2015-10-05,4.825471146645567E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151006,2015-10-06,5.505562147592291E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151007,2015-10-07,5.724803420483326E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151008,2015-10-08,6.305289391690291E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151009,2015-10-09,7.570088279660488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151010,2015-10-10,7.622243892536086E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151011,2015-10-11,7.213499750828244E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151012,2015-10-12,5.838462563345684E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151013,2015-10-13,5.177861640541642E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151014,2015-10-14,5.618669298209574E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151015,2015-10-15,5.263810326804576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151016,2015-10-16,5.228558625494934E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151017,2015-10-17,5.3760109091124375E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151018,2015-10-18,4.1220577716810044E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151019,2015-10-19,6.395891553405622E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151020,2015-10-20,5.389303853611973E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151021,2015-10-21,4.579997840570979E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151022,2015-10-22,3.089949577919259E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151023,2015-10-23,5.707634398179691E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151024,2015-10-24,5.074419755622296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151025,2015-10-25,5.099018573343209E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151026,2015-10-26,6.324114723502769E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151027,2015-10-27,4.811527826876279E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151028,2015-10-28,4.2220966486048203E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151029,2015-10-29,4.681006152381217E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151030,2015-10-30,6.208918716645662E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151031,2015-10-31,6.775669938232676E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151101,2015-11-01,6.68918933956224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151102,2015-11-02,6.047885712159373E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151103,2015-11-03,3.422044328541207E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151104,2015-11-04,4.2795427620399727E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151105,2015-11-05,4.8839052863701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151106,2015-11-06,3.5958945869843164E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151107,2015-11-07,5.177404464475738E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151108,2015-11-08,5.104286638434643E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151109,2015-11-09,4.635062605661448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151110,2015-11-10,4.695555405780651E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151111,2015-11-11,4.441420338140894E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151112,2015-11-12,4.384511966994165E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151113,2015-11-13,3.5879459121650947E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
