system:index,date,soil_temperature_level_1,.geo
20200124,2020-01-24,2.1868951546219265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200125,2020-01-25,2.1894736823961073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200126,2020-01-26,2.1949278815979117E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200127,2020-01-27,2.1993832889921042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200128,2020-01-28,2.1995759889366007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200129,2020-01-29,2.199243415606559E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200130,2020-01-30,2.207508395063558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200131,2020-01-31,2.2222718296783197E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200201,2020-02-01,2.2244737056859174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200202,2020-02-02,2.229711655984248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200203,2020-02-03,2.232754021450702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200204,2020-02-04,2.213005576363014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200205,2020-02-05,2.2005434908097142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206,2020-02-06,2.1900431072055244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200207,2020-02-07,2.1938688186854225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200208,2020-02-08,2.203467438794738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200209,2020-02-09,2.2138426456876987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200210,2020-02-10,2.221614818303549E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200211,2020-02-11,2.210725636999827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200212,2020-02-12,2.2008614898542672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200213,2020-02-13,2.2028013848508394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200214,2020-02-14,2.2110482357764924E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200215,2020-02-15,2.2127100683746666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200216,2020-02-16,2.2288509665869612E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200217,2020-02-17,2.219306218228429E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200218,2020-02-18,2.2072851378531754E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200219,2020-02-19,2.2063750436042386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200220,2020-02-20,2.2101439992417848E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221,2020-02-21,2.20521663816948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222,2020-02-22,2.2057786930656075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223,2020-02-23,2.2173772497397876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224,2020-02-24,2.221967881858547E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225,2020-02-25,2.2123524560576272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226,2020-02-26,2.1984919518090564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227,2020-02-27,2.1965864076624238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228,2020-02-28,2.198627490155055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229,2020-02-29,2.2115700722760224E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301,2020-03-01,2.2082567371663427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302,2020-03-02,2.2039171134129265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303,2020-03-03,2.195938654312954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304,2020-03-04,2.1981928700179657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305,2020-03-05,2.211378236425591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306,2020-03-06,2.2019403875696975E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307,2020-03-07,2.2012527314984548E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200308,2020-03-08,2.2092261076438057E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309,2020-03-09,2.2096384646594548E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310,2020-03-10,2.216101409172879E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200311,2020-03-11,2.22925841027996E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312,2020-03-12,2.2281637754050052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313,2020-03-13,2.2172995463053352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200314,2020-03-14,2.2110216163305488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315,2020-03-15,2.2194027384735447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316,2020-03-16,2.2217908717107743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317,2020-03-17,2.2292540733935076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200318,2020-03-18,2.2339914258961248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319,2020-03-19,2.2377143299018213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320,2020-03-20,2.2387888903145576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321,2020-03-21,2.231654858257011E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200322,2020-03-22,2.226188312704649E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323,2020-03-23,2.2226412609391E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324,2020-03-24,2.2162776323671108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200325,2020-03-25,2.209736858588686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326,2020-03-26,2.2050241410902825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327,2020-03-27,2.2104644293675625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328,2020-03-28,2.2223199950695592E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329,2020-03-29,2.212904682487713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200330,2020-03-30,2.2019196468714416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331,2020-03-31,2.2060504009883374E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401,2020-04-01,2.2119950504356265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200402,2020-04-02,2.2124241370366773E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403,2020-04-03,2.2164311773489472E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200404,2020-04-04,2.223454626343633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405,2020-04-05,2.2381329298152414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200406,2020-04-06,2.2427258481702274E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200407,2020-04-07,2.2478347792214882E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200408,2020-04-08,2.2539943674332556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200409,2020-04-09,2.2578114712358892E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200410,2020-04-10,2.2628274120675856E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200411,2020-04-11,2.2638257981807086E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200412,2020-04-12,2.2609609122963977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200413,2020-04-13,2.255237678590378E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200414,2020-04-14,2.2439631482966986E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200415,2020-04-15,2.249508463793338E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200416,2020-04-16,2.263568465327994E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417,2020-04-17,2.2686641427016222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200418,2020-04-18,2.2700304916963294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200419,2020-04-19,2.2619840171273646E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200420,2020-04-20,2.263634524041E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421,2020-04-21,2.265075598497221E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200422,2020-04-22,2.2676033440113923E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200423,2020-04-23,2.2717859233368203E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200424,2020-04-24,2.2732159841191494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200425,2020-04-25,2.2719466713362545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426,2020-04-26,2.2699059861399257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200427,2020-04-27,2.2670690899262992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200428,2020-04-28,2.260540274181952E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200429,2020-04-29,2.2540611533657584E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200430,2020-04-30,2.2474626172237432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200501,2020-05-01,2.2476810749514517E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200502,2020-05-02,2.2492967673604822E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503,2020-05-03,2.2591551658717757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200504,2020-05-04,2.2731059232551336E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200505,2020-05-05,2.272232837660437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506,2020-05-06,2.271854082088619E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200507,2020-05-07,2.275659837868473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200508,2020-05-08,2.2825935926693267E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200509,2020-05-09,2.2861701071354496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200510,2020-05-10,2.280187550372665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511,2020-05-11,2.252804194840235E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200512,2020-05-12,2.2450314706152976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513,2020-05-13,2.2474719142646724E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200514,2020-05-14,2.250417306797589E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200515,2020-05-15,2.254098521803902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200516,2020-05-16,2.2609851266527164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200517,2020-05-17,2.2659560166769922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518,2020-05-18,2.2735808057801443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200519,2020-05-19,2.2806872342723238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200520,2020-05-20,2.2913469988532406E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521,2020-05-21,2.3014930345791686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200522,2020-05-22,2.3003808941107535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200523,2020-05-23,2.279015118366589E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200524,2020-05-24,2.273726009539184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200525,2020-05-25,2.2825880276748508E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200526,2020-05-26,2.2911191097626966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200527,2020-05-27,2.2955949363145688E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200528,2020-05-28,2.298396351792717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200529,2020-05-29,2.29791855817303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200530,2020-05-30,2.298449059171169E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531,2020-05-31,2.3002015263856176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200601,2020-06-01,2.3040669994701734E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602,2020-06-02,2.310505709266855E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200603,2020-06-03,2.3048684026317614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200604,2020-06-04,2.2838714244254464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605,2020-06-05,2.26961067032448E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200606,2020-06-06,2.2733420238181078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200607,2020-06-07,2.270760839645912E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200608,2020-06-08,2.272736079970391E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200609,2020-06-09,2.269740241031584E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200610,2020-06-10,2.270054007998357E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200611,2020-06-11,2.2720473331741083E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612,2020-06-12,2.277639620193399E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200613,2020-06-13,2.2799910817256778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200614,2020-06-14,2.2817457853705946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200615,2020-06-15,2.2842223681187186E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200616,2020-06-16,2.285368989885891E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617,2020-06-17,2.281274153995415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200618,2020-06-18,2.2808271705825108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200619,2020-06-19,2.2822570776087368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200620,2020-06-20,2.288586454345485E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200621,2020-06-21,2.291233857866677E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200622,2020-06-22,2.2990621168460628E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200623,2020-06-23,2.311093543624366E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200624,2020-06-24,2.3267043636391902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625,2020-06-25,2.3342029428374654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200626,2020-06-26,2.3287840017546928E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627,2020-06-27,2.3184051773326677E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200628,2020-06-28,2.3082100658895022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629,2020-06-29,2.303122337504205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630,2020-06-30,2.3049317873337767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200701,2020-07-01,2.3130655412624025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702,2020-07-02,2.305532236368456E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200703,2020-07-03,2.2975029131245804E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200704,2020-07-04,2.3021438408271128E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200705,2020-07-05,2.3123052397951698E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200706,2020-07-06,2.3037445369649267E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707,2020-07-07,2.3038334163132405E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200708,2020-07-08,2.3130307486746162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200709,2020-07-09,2.328160011473266E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710,2020-07-10,2.3197478912532777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200711,2020-07-11,2.3148337341891372E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712,2020-07-12,2.3165518578594792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200713,2020-07-13,2.3226796732858527E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714,2020-07-14,2.3169728213125548E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200715,2020-07-15,2.3030534208480817E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200716,2020-07-16,2.2997193260598618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717,2020-07-17,2.3076419579072854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200718,2020-07-18,2.3196874878229737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200719,2020-07-19,2.3294290140421954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200720,2020-07-20,2.332984721536969E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721,2020-07-21,2.334964948819532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722,2020-07-22,2.3348941078153747E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723,2020-07-23,2.3354634397369707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200724,2020-07-24,2.3302375619765672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725,2020-07-25,2.3258114633635187E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726,2020-07-26,2.3252349784221828E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727,2020-07-27,2.3359865862996733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728,2020-07-28,2.333287475675558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200729,2020-07-29,2.334971288152321E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730,2020-07-30,2.3506819613282394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731,2020-07-31,2.363760377624306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801,2020-08-01,2.3537163746663576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802,2020-08-02,2.3324378441864946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803,2020-08-03,2.3153857254568815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804,2020-08-04,2.313082929833731E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200805,2020-08-05,2.3239438798821807E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806,2020-08-06,2.34139307069535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807,2020-08-07,2.358236457614556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200808,2020-08-08,2.365586777515794E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200809,2020-08-09,2.3692450094787306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200810,2020-08-10,2.36666759093329E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811,2020-08-11,2.3679884993658796E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812,2020-08-12,2.3593253077170953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200813,2020-08-13,2.3416117326596138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814,2020-08-14,2.3338918384122038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815,2020-08-15,2.3350512823388615E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816,2020-08-16,2.326989948958739E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817,2020-08-17,2.3206856052995288E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200818,2020-08-18,2.321843849215573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819,2020-08-19,2.3262274263621083E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820,2020-08-20,2.3412152272615016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821,2020-08-21,2.3385308641698697E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822,2020-08-22,2.3252018962686092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823,2020-08-23,2.3149877366258338E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824,2020-08-24,2.3111527277425456E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200825,2020-08-25,2.3170735539880618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826,2020-08-26,2.319827715838428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827,2020-08-27,2.318029225587033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828,2020-08-28,2.306261631497861E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829,2020-08-29,2.2936152422498652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200830,2020-08-30,2.2848743740704012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200831,2020-08-31,2.2852539086056542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901,2020-09-01,2.2876298475218368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902,2020-09-02,2.2911019636409253E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200903,2020-09-03,2.3006112625726086E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904,2020-09-04,2.3137061291301283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905,2020-09-05,2.3095861679374552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906,2020-09-06,2.297070430904805E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907,2020-09-07,2.292904905060644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
