system:index,date,surface_pressure,.geo
20211013,2021-10-13,7.767240816534932E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211014,2021-10-14,7.765292060637059E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211015,2021-10-15,7.72818159957215E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211016,2021-10-16,7.729071619431358E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211017,2021-10-17,7.726885665810803E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211018,2021-10-18,7.748958741760648E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211019,2021-10-19,7.74714746562613E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211020,2021-10-20,7.681081121665076E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211021,2021-10-21,7.68993657519907E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211022,2021-10-22,7.74639781602361E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211023,2021-10-23,7.768835512484589E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211024,2021-10-24,7.750836037236264E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211025,2021-10-25,7.739429397885764E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211026,2021-10-26,7.761322801612079E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211027,2021-10-27,7.755332818156998E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211028,2021-10-28,7.700060663418153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211029,2021-10-29,7.644601367969844E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211030,2021-10-30,7.617091505063614E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211031,2021-10-31,7.618574105213815E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211101,2021-11-01,7.615078014976346E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211102,2021-11-02,7.600277587818402E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211103,2021-11-03,7.596227154376694E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211104,2021-11-04,7.668263711731061E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211105,2021-11-05,7.758408642660098E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211106,2021-11-06,7.795072122298837E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211107,2021-11-07,7.755615983225865E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211108,2021-11-08,7.747299349109056E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211109,2021-11-09,7.75700817405349E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211110,2021-11-10,7.752959168145462E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211111,2021-11-11,7.750715153916565E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211112,2021-11-12,7.720410417524355E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211113,2021-11-13,7.712977098805505E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211114,2021-11-14,7.718837704164813E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115,2021-11-15,7.739283726129846E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116,2021-11-16,7.74395439705504E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117,2021-11-17,7.761732252111908E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118,2021-11-18,7.804735078442207E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119,2021-11-19,7.808333765172824E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120,2021-11-20,7.759018849452304E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121,2021-11-21,7.687897555591089E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122,2021-11-22,7.71152350306738E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123,2021-11-23,7.747785411903246E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,7.706921418814534E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,7.654987179285408E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,7.597892373733762E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,7.539215096453134E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,7.598232345384804E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,7.676703935895918E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,7.73300090064733E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,7.637355398709932E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,7.643182659145619E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,7.6777294104099E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,7.627728491849203E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,7.635061301929108E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,7.686124637086417E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,7.64272832665899E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,7.590510062490576E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,7.632880900744916E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,7.598782843685693E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,7.720014077214636E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,7.773918740356808E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,7.776567317794406E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,7.793287697613858E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,7.80879818791831E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,7.829854764830643E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,7.828010949392857E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,7.820903003412946E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,7.792320921465434E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,7.75120613137981E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,7.73703322649576E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,7.728356782174176E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,7.69447165021145E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,7.644511387125674E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,7.611770610901474E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,7.618287867839732E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,7.590993221290382E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,7.622091861301877E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,7.691512243299503E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,7.746401101953427E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231,2021-12-31,7.763718304405292E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101,2022-01-01,7.768214688922282E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,7.750185117181863E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,7.715657117901901E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,7.619988198802325E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,7.67909193443031E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,7.726213676415459E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,7.72289130570683E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,7.679697239665414E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,7.643621820526013E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,7.71571995564603E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,7.796833683930777E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,7.843110727809895E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,7.85792086084252E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,7.832071628808398E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,7.782305981598996E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,7.803433116922795E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,7.843515606044662E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,7.83021186708596E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,7.801048153983543E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,7.803753617800574E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,7.826453444323831E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,7.833802113387825E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,7.814514504306577E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,7.806841476641658E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,7.824922805363522E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,7.82489269843888E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,7.816296144108948E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,7.843425959229251E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,7.836219119896007E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,7.806329129303723E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,7.758513517039067E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,7.776672673439775E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,7.770788441093973E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,7.729931402783102E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,7.719026272667787E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,7.770050596125781E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,7.744107760494159E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,7.786140638965353E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,7.819637313797006E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,7.79186885240974E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,7.772017486678207E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,7.803648796997665E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,7.772330796844301E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,7.684401071076312E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,7.643403185934941E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,7.707217030036813E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,7.682726533539734E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,7.715597547232133E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,7.681745097322038E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,7.734445194843372E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,7.732825472872607E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221,2022-02-21,7.720675857856842E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,7.774315437447778E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,7.768807640132379E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,7.728605405526979E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225,2022-02-25,7.785883536491806E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226,2022-02-26,7.787862166533359E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227,2022-02-27,7.763494953685892E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228,2022-02-28,7.780603094491888E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301,2022-03-01,7.768698821691315E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302,2022-03-02,7.733483927156837E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303,2022-03-03,7.698636194869437E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304,2022-03-04,7.707634054721205E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305,2022-03-05,7.715801245613046E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306,2022-03-06,7.723192117766394E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307,2022-03-07,7.714755469746654E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308,2022-03-08,7.703974443303009E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309,2022-03-09,7.732543398281758E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310,2022-03-10,7.723423007490982E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311,2022-03-11,7.67224034796341E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312,2022-03-12,7.68713768911558E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313,2022-03-13,7.678913926590427E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314,2022-03-14,7.756960030890411E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315,2022-03-15,7.747627284157108E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316,2022-03-16,7.732310402836252E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317,2022-03-17,7.788201594156767E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318,2022-03-18,7.822663609157611E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319,2022-03-19,7.801723140343083E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320,2022-03-20,7.776313274427017E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321,2022-03-21,7.788492950358278E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322,2022-03-22,7.791621139221185E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323,2022-03-23,7.79256952803042E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324,2022-03-24,7.780655943315845E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325,2022-03-25,7.769524483215329E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326,2022-03-26,7.769226650276064E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327,2022-03-27,7.778229019360602E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328,2022-03-28,7.739771254723138E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329,2022-03-29,7.654398712901611E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330,2022-03-30,7.597929787204242E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331,2022-03-31,7.581328990317065E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401,2022-04-01,7.630130561486597E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402,2022-04-02,7.687372119564389E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403,2022-04-03,7.72994705433863E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404,2022-04-04,7.721366428188318E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405,2022-04-05,7.688948350138095E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406,2022-04-06,7.647628496371596E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407,2022-04-07,7.617189483728313E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408,2022-04-08,7.614481799004424E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409,2022-04-09,7.698240381411908E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410,2022-04-10,7.716564484226291E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411,2022-04-11,7.663591722174243E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220412,2022-04-12,7.656300386692664E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413,2022-04-13,7.703731094935504E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414,2022-04-14,7.739319567030301E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415,2022-04-15,7.760883618064575E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416,2022-04-16,7.761672098554169E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220417,2022-04-17,7.735035155050227E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418,2022-04-18,7.705931101606311E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419,2022-04-19,7.679523470981592E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420,2022-04-20,7.654977044694308E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220421,2022-04-21,7.625689749792313E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220422,2022-04-22,7.584275742141855E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220423,2022-04-23,7.554714137524327E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220424,2022-04-24,7.61155729944661E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425,2022-04-25,7.670155617021556E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220426,2022-04-26,7.702951864704852E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220427,2022-04-27,7.727422267749796E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428,2022-04-28,7.76206120267092E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220429,2022-04-29,7.774936046285785E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220430,2022-04-30,7.759401368335857E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220501,2022-05-01,7.733820022119005E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502,2022-05-02,7.704136302356139E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503,2022-05-03,7.704681132835248E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504,2022-05-04,7.721816924367949E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505,2022-05-05,7.74960207715824E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506,2022-05-06,7.760246705541028E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507,2022-05-07,7.75154225437779E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508,2022-05-08,7.751867352877583E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509,2022-05-09,7.756376422747365E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510,2022-05-10,7.734766104675528E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511,2022-05-11,7.711098418854587E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512,2022-05-12,7.739106828317665E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513,2022-05-13,7.749135678071342E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220514,2022-05-14,7.730098065161328E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515,2022-05-15,7.694174331752744E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516,2022-05-16,7.722025465064954E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517,2022-05-17,7.726908905986852E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518,2022-05-18,7.729608634921344E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519,2022-05-19,7.737652867662581E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520,2022-05-20,7.744738143369254E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521,2022-05-21,7.742206316448413E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522,2022-05-22,7.674468632082072E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
