system:index,date,u_component_of_wind_10m,.geo
20110522,2011-05-22,1835253.8787376056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110523,2011-05-23,468911.95653282775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110524,2011-05-24,1033066.5836541529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110525,2011-05-25,-578878.049970493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110526,2011-05-26,2624453.4124093573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110527,2011-05-27,1838907.132611759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110528,2011-05-28,1032191.7923368271,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110529,2011-05-29,464711.18676451396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110530,2011-05-30,447902.9468594517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110531,2011-05-31,1758500.4993075638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110601,2011-06-01,118355.60299826402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110602,2011-06-02,-1327406.89675917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110603,2011-06-03,-1495296.9804342734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110604,2011-06-04,-737808.2476834443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110605,2011-06-05,87366.38937371585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110606,2011-06-06,635620.8511252917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110607,2011-06-07,907770.3594594616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110608,2011-06-08,2001110.7649067263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110609,2011-06-09,1273910.393484688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110610,2011-06-10,1308071.123641711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110611,2011-06-11,1541897.917976166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110612,2011-06-12,323385.12754672545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110613,2011-06-13,1194167.330974401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110614,2011-06-14,805075.9844001599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110615,2011-06-15,1127094.0202905287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110616,2011-06-16,1872671.4475089726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110617,2011-06-17,733437.7969841205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110618,2011-06-18,3118439.302717373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110619,2011-06-19,2415949.878760932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110620,2011-06-20,1454424.1902979834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110621,2011-06-21,1267632.3079194855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110622,2011-06-22,1798102.701355082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110623,2011-06-23,2054959.32845634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110624,2011-06-24,1338094.215199201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110625,2011-06-25,396531.07765763527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110626,2011-06-26,-1225015.2613393918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110627,2011-06-27,-509633.28562137147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110628,2011-06-28,959941.0701774813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110629,2011-06-29,1633857.1910871102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110630,2011-06-30,726944.9919887261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110701,2011-07-01,738.3584142441687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110702,2011-07-02,-859619.7511765485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110703,2011-07-03,-1084422.756352877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110704,2011-07-04,-176480.01225689368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110705,2011-07-05,1035177.9190422838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110706,2011-07-06,2041773.015502852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110707,2011-07-07,1335466.9030154406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110708,2011-07-08,1249771.065073403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110709,2011-07-09,1219273.8042771348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110710,2011-07-10,358449.74552037125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110711,2011-07-11,-712649.0165201327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110712,2011-07-12,-214958.73320368363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110713,2011-07-13,986860.1660304388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110714,2011-07-14,1451391.0816376377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110715,2011-07-15,962662.1824114062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110716,2011-07-16,1590308.4632812701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110717,2011-07-17,2947768.156071841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110718,2011-07-18,2356641.1343075153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110719,2011-07-19,1696493.435481219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110720,2011-07-20,1961224.2484320076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110721,2011-07-21,1324873.702523568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110722,2011-07-22,1027471.8283352859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110723,2011-07-23,1835151.5105664697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110724,2011-07-24,2084137.3708566625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110725,2011-07-25,1373221.3042313177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110726,2011-07-26,644006.1464148763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110727,2011-07-27,412774.25516198535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110728,2011-07-28,676403.887606914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110729,2011-07-29,-57630.36932758984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110730,2011-07-30,-9516.09164593392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110731,2011-07-31,-151283.684630178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110801,2011-08-01,-893726.628987076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110802,2011-08-02,-853461.6365368415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110803,2011-08-03,1370434.623639628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110804,2011-08-04,1310968.3496776656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110805,2011-08-05,675612.1832951044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110806,2011-08-06,836168.4315237955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110807,2011-08-07,1746204.0117732533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110808,2011-08-08,3111949.7269013915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110809,2011-08-09,1850760.2432510294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110810,2011-08-10,292710.78342698683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110811,2011-08-11,1187481.4957485702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110812,2011-08-12,1563956.0719733033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110813,2011-08-13,1020522.7072549253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110814,2011-08-14,1246454.1213958375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110815,2011-08-15,765948.4634944123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110816,2011-08-16,132252.69841200896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110817,2011-08-17,-862985.6851222422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110818,2011-08-18,282671.6079735523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110819,2011-08-19,500069.69208921853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110820,2011-08-20,-698315.2390016884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110821,2011-08-21,133193.16840178042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110822,2011-08-22,-879091.2856524433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110823,2011-08-23,909348.1204819893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110824,2011-08-24,756206.7916618611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110825,2011-08-25,-12067.35132663873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110826,2011-08-26,1060479.2466757419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110827,2011-08-27,2214108.2969037876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110828,2011-08-28,954202.4998502189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110829,2011-08-29,663479.5748759374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110830,2011-08-30,-368410.84944290144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110831,2011-08-31,-1298898.865234821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110901,2011-09-01,-1066910.964070465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110902,2011-09-02,-22987.91894701414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110903,2011-09-03,80019.55605946708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110904,2011-09-04,1470894.8641031468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110905,2011-09-05,2339914.7586891036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110906,2011-09-06,2110022.208707585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110907,2011-09-07,2596397.794541341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110908,2011-09-08,2020600.385514858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110909,2011-09-09,60517.93978106401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110910,2011-09-10,183271.12979576667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110911,2011-09-11,1476039.4805943377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110912,2011-09-12,1890261.08591694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110913,2011-09-13,1500470.5745248115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110914,2011-09-14,610941.924634447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110915,2011-09-15,-1158810.8329991896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110916,2011-09-16,305042.5222630386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110917,2011-09-17,1860946.72827728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110918,2011-09-18,2652927.958126107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110919,2011-09-19,2194090.754076538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110920,2011-09-20,307489.5000162839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110921,2011-09-21,402463.37979063764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110922,2011-09-22,587322.7388071916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110923,2011-09-23,-710381.4116125319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110924,2011-09-24,-123834.21186665504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110925,2011-09-25,30696.538489987593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110926,2011-09-26,107301.12295230897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110927,2011-09-27,-978873.5110552845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110928,2011-09-28,-1399957.4747779258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110929,2011-09-29,-1023793.9747964322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110930,2011-09-30,-955241.6077933683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111001,2011-10-01,-1068309.8215830962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111002,2011-10-02,-374509.53560188424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111003,2011-10-03,579446.518026037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111004,2011-10-04,1317424.3361619194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111005,2011-10-05,1183871.971883788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111006,2011-10-06,2396859.109721099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111007,2011-10-07,2529806.4427866917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111008,2011-10-08,2100355.651854456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111009,2011-10-09,1910024.0343049837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111010,2011-10-10,1912843.028731753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111011,2011-10-11,1456148.263530384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111012,2011-10-12,1206479.2897514806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111013,2011-10-13,-345257.54600371385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111014,2011-10-14,-1656056.6264088415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111015,2011-10-15,-1129148.711099796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111016,2011-10-16,-32338.624164082717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111017,2011-10-17,229510.29681064404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111018,2011-10-18,1370181.627082929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111019,2011-10-19,1311655.6111814675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111020,2011-10-20,552489.7355089409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111021,2011-10-21,-1034327.2194584238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111022,2011-10-22,-1162965.3024371646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111023,2011-10-23,-1531844.6522879114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111024,2011-10-24,-1776105.4306060697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111025,2011-10-25,123353.0609383795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111026,2011-10-26,-560428.1594780649,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111027,2011-10-27,-1565981.2603431349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111028,2011-10-28,-633618.2732006466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111029,2011-10-29,129350.88405219436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111030,2011-10-30,278275.96659508586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111031,2011-10-31,-863444.0644668874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111101,2011-11-01,140183.6704164634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111102,2011-11-02,-1485289.1794382746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111103,2011-11-03,-1352617.9824920106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111104,2011-11-04,-982490.1761094442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111105,2011-11-05,-345290.26059953746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111106,2011-11-06,-389458.8407940781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111107,2011-11-07,-589047.4345575159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111108,2011-11-08,-508133.3980240526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111109,2011-11-09,-1026401.451486914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111110,2011-11-10,-1111974.6651208354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111111,2011-11-11,-1408966.3461426692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111112,2011-11-12,-1490719.4229082018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111113,2011-11-13,-1847376.3776562396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111114,2011-11-14,-1732223.0342884352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111115,2011-11-15,-1573617.162151632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111116,2011-11-16,-745380.7568116024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111117,2011-11-17,295067.9900193311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111118,2011-11-18,-1133326.4768647877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111119,2011-11-19,-1544370.974089122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111120,2011-11-20,-1338881.9655121337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111121,2011-11-21,-1210569.8854545974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111122,2011-11-22,-587150.0541387093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111123,2011-11-23,-16442.098566034387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111124,2011-11-24,-433921.334642669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111125,2011-11-25,747954.8681105133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111126,2011-11-26,546383.5767534915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111127,2011-11-27,868506.699667321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111128,2011-11-28,-602797.6273243857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111129,2011-11-29,487332.07170019683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111130,2011-11-30,8694.614856100176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111201,2011-12-01,613483.7010000751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111202,2011-12-02,1264581.7367155903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111203,2011-12-03,2290528.652349066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111204,2011-12-04,2956184.1502585663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111205,2011-12-05,2765822.445645089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111206,2011-12-06,2745527.8922432815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111207,2011-12-07,3581860.9892519247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111208,2011-12-08,1787530.9010066304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111209,2011-12-09,1793002.9770312554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111210,2011-12-10,325009.14220629935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111211,2011-12-11,123124.7719490194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111212,2011-12-12,2061983.3863798338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111213,2011-12-13,2083598.040834923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111214,2011-12-14,2660448.266762226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111215,2011-12-15,3005421.7536032707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111216,2011-12-16,4123826.712982106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111217,2011-12-17,2658577.712027699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111218,2011-12-18,1951018.2455903217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111219,2011-12-19,1421436.8226700013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111220,2011-12-20,2114855.6111470684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111221,2011-12-21,1862634.706314201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111222,2011-12-22,1613208.0726992267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111223,2011-12-23,1369293.1431781875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111224,2011-12-24,2029430.8885582325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111225,2011-12-25,909189.1746685946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111226,2011-12-26,-273529.1656748412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111227,2011-12-27,-654311.5023585932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111228,2011-12-28,1198468.8223353764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111229,2011-12-29,2502217.697312602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111230,2011-12-30,2839789.587595432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20111231,2011-12-31,2623347.664529536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120101,2012-01-01,1712316.5218933881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120102,2012-01-02,2467384.0178652015,"{""type"":""MultiPoint"",""coordinates"":[]}"
