system:index,date,temperature_2m,.geo
20150612,2015-06-12,2.3011249662323147E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150613,2015-06-13,2.2945898957276773E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150614,2015-06-14,2.2875705430821776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150615,2015-06-15,2.2811789020702314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150616,2015-06-16,2.280313217027852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150617,2015-06-17,2.2845273062476492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150618,2015-06-18,2.2858233569436985E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150619,2015-06-19,2.280967152196931E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150620,2015-06-20,2.2820513315649354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150621,2015-06-21,2.291472274201644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150622,2015-06-22,2.2895774776867244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150623,2015-06-23,2.2779234452517077E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150624,2015-06-24,2.2872265142857257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150625,2015-06-25,2.307207816738702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150626,2015-06-26,2.3204780076601034E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150627,2015-06-27,2.3073451127299786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150628,2015-06-28,2.3149227858456075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150629,2015-06-29,2.3232457366260722E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150630,2015-06-30,2.347940307653693E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150701,2015-07-01,2.3583489829183432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150702,2015-07-02,2.3471356821709296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150703,2015-07-03,2.3589999201873654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150704,2015-07-04,2.3567940985913727E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150705,2015-07-05,2.3398051676199415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150706,2015-07-06,2.3381485300400668E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150707,2015-07-07,2.3370522130476484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150708,2015-07-08,2.2994021263768673E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150709,2015-07-09,2.2969648689133024E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150710,2015-07-10,2.3211343722595263E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150711,2015-07-11,2.3234980177222255E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150712,2015-07-12,2.3138335404533428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150713,2015-07-13,2.3171143630097932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150714,2015-07-14,2.3197033029915863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150715,2015-07-15,2.3332931589262438E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150716,2015-07-16,2.3548068515806174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150717,2015-07-17,2.3449361876162452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150718,2015-07-18,2.337807383152089E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150719,2015-07-19,2.3292086761921632E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150720,2015-07-20,2.3316515832317477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150721,2015-07-21,2.341952419026658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150722,2015-07-22,2.32794184265243E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150723,2015-07-23,2.3177663163779512E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150724,2015-07-24,2.3241541965361655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150725,2015-07-25,2.2953529414615765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150726,2015-07-26,2.2934038223033935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150727,2015-07-27,2.299165241147983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150728,2015-07-28,2.2888055623880976E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150729,2015-07-29,2.286307291614496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150730,2015-07-30,2.2824930743334305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150731,2015-07-31,2.2899218102133226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150801,2015-08-01,2.2964589363784754E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150802,2015-08-02,2.3176141960108095E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150803,2015-08-03,2.3400458574200135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150804,2015-08-04,2.313856316544993E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150805,2015-08-05,2.3304304556659836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150806,2015-08-06,2.3379022916956055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150807,2015-08-07,2.3400631276049042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150808,2015-08-08,2.3179760739036563E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150809,2015-08-09,2.3039111757060358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150810,2015-08-10,2.3114030608012658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150811,2015-08-11,2.3263662435921842E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150812,2015-08-12,2.3442631605932814E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150813,2015-08-13,2.3241013134495497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150814,2015-08-14,2.2968686271606702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150815,2015-08-15,2.281479802462804E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150816,2015-08-16,2.280686224873656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150817,2015-08-17,2.2834941864397347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150818,2015-08-18,2.284629316050249E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150819,2015-08-19,2.2902752945763564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150820,2015-08-20,2.3018933520719683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150821,2015-08-21,2.3183387183012488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150822,2015-08-22,2.324984001393028E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150823,2015-08-23,2.300706527292742E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150824,2015-08-24,2.285410727305557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150825,2015-08-25,2.286225022936465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150826,2015-08-26,2.313862414097252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150827,2015-08-27,2.3060778898152572E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150828,2015-08-28,2.311622248635508E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150829,2015-08-29,2.3314067714529306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150830,2015-08-30,2.3405241121886328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150831,2015-08-31,2.327209165990278E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150901,2015-09-01,2.2921444280550233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150902,2015-09-02,2.2792394451989052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150903,2015-09-03,2.2728726984724784E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150904,2015-09-04,2.2665421003692016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150905,2015-09-05,2.262859367048406E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150906,2015-09-06,2.2621773204051185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150907,2015-09-07,2.2639365810142678E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150908,2015-09-08,2.2743469257657108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150909,2015-09-09,2.285270666043734E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150910,2015-09-10,2.2861962221625876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150911,2015-09-11,2.2870524892140874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150912,2015-09-12,2.2876502135724673E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150913,2015-09-13,2.281779924921888E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150914,2015-09-14,2.2693390818938184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150915,2015-09-15,2.269304415771274E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150916,2015-09-16,2.295425724874289E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150917,2015-09-17,2.2715470870148265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150918,2015-09-18,2.2634319518354762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150919,2015-09-19,2.2624441531980002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150920,2015-09-20,2.2597439202105823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150921,2015-09-21,2.262940464913815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150922,2015-09-22,2.2566858710180837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150923,2015-09-23,2.2474942729198945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150924,2015-09-24,2.2563606226204762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150925,2015-09-25,2.2629514029455855E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150926,2015-09-26,2.2625461344856352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150927,2015-09-27,2.2638206050503868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150928,2015-09-28,2.2601604790232518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150929,2015-09-29,2.2562730044696277E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150930,2015-09-30,2.2577477125448745E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151001,2015-10-01,2.2480156684407946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151002,2015-10-02,2.2528007429500917E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151003,2015-10-03,2.2542370281984398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151004,2015-10-04,2.253858926385439E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151005,2015-10-05,2.2802041901097593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151006,2015-10-06,2.278170378398192E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151007,2015-10-07,2.2567769962725276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151008,2015-10-08,2.2470105225130737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151009,2015-10-09,2.246056708035253E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151010,2015-10-10,2.251372073993339E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151011,2015-10-11,2.2513024547691965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151012,2015-10-12,2.2461345822533768E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151013,2015-10-13,2.2303927683673114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151014,2015-10-14,2.207895491927602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151015,2015-10-15,2.2027928733778125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151016,2015-10-16,2.2061330225303993E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151017,2015-10-17,2.2209099171799573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151018,2015-10-18,2.2297563988962615E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151019,2015-10-19,2.2333800408169252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151020,2015-10-20,2.229769876613196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151021,2015-10-21,2.2249984914235836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151022,2015-10-22,2.235255507161458E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151023,2015-10-23,2.2429644206724748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151024,2015-10-24,2.2489561783690232E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151025,2015-10-25,2.2475885317468E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151026,2015-10-26,2.2530085906150275E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151027,2015-10-27,2.2579815615619636E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151028,2015-10-28,2.2440787262141386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151029,2015-10-29,2.240698419056061E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151030,2015-10-30,2.2467091219059944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151031,2015-10-31,2.250130023401283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151101,2015-11-01,2.2430522738635403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151102,2015-11-02,2.2393639549434388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151103,2015-11-03,2.2477808310492104E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151104,2015-11-04,2.254876395749056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151105,2015-11-05,2.2551199179814458E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151106,2015-11-06,2.2681946345960784E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151107,2015-11-07,2.2719267878480357E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151108,2015-11-08,2.2658844699751583E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151109,2015-11-09,2.2604106858932832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151110,2015-11-10,2.245071111092407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151111,2015-11-11,2.2399051864306554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151112,2015-11-12,2.2388535733032414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151113,2015-11-13,2.2374701534823433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114,2015-11-14,2.2266713336001593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151115,2015-11-15,2.2365407211237746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151116,2015-11-16,2.2357320035832906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151117,2015-11-17,2.2473888871265495E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151118,2015-11-18,2.2521553069110203E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151119,2015-11-19,2.2526293367697254E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151120,2015-11-20,2.243427190378142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151121,2015-11-21,2.1942828958636725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151122,2015-11-22,2.1722628393870157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151123,2015-11-23,2.1648717686093992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124,2015-11-24,2.1723767018677825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151125,2015-11-25,2.2016078204900607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151126,2015-11-26,2.194900506347511E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151127,2015-11-27,2.1834231337238476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151128,2015-11-28,2.1936144547428995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151129,2015-11-29,2.2143005247132626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151130,2015-11-30,2.223728990176858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151201,2015-12-01,2.218959986633991E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151202,2015-12-02,2.2038600877795824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151203,2015-12-03,2.1986181041603842E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151204,2015-12-04,2.2130178790243667E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151205,2015-12-05,2.2044440447771367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151206,2015-12-06,2.2228412383602193E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151207,2015-12-07,2.2244108586769092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151208,2015-12-08,2.2222849369470152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151209,2015-12-09,2.2030097419638354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151210,2015-12-10,2.1864392594879583E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151211,2015-12-11,2.2019277776741135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151212,2015-12-12,2.2055138887926108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151213,2015-12-13,2.1950946860182914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151214,2015-12-14,2.201889861757315E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151215,2015-12-15,2.2186470367625064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151216,2015-12-16,2.234773256867041E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151217,2015-12-17,2.235355596164578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151218,2015-12-18,2.2314280904601222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151219,2015-12-19,2.2316743265215307E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151220,2015-12-20,2.2359879272305074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151221,2015-12-21,2.2288136795574284E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151222,2015-12-22,2.2287133649259475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151223,2015-12-23,2.2262475096559948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224,2015-12-24,2.2277842901030684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151225,2015-12-25,2.2275901881873772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151226,2015-12-26,2.2224073793972966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151227,2015-12-27,2.2190926062291178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151228,2015-12-28,2.221375523032698E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151229,2015-12-29,2.2166307000164196E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151230,2015-12-30,2.2117819350732735E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231,2015-12-31,2.2141212083764946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101,2016-01-01,2.2048070643532854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102,2016-01-02,2.2126716736034775E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103,2016-01-03,2.2016253055384326E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104,2016-01-04,2.204889772902221E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105,2016-01-05,2.1981902687109125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106,2016-01-06,2.194416119424031E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107,2016-01-07,2.2093262277253515E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108,2016-01-08,2.2070183620006138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109,2016-01-09,2.2142164351684424E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110,2016-01-10,2.207071989748633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111,2016-01-11,2.2056663823369175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160112,2016-01-12,2.193296764213881E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160113,2016-01-13,2.1813121138442498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160114,2016-01-14,2.181265214599114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160115,2016-01-15,2.1649484559980446E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160116,2016-01-16,2.159134141488316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160117,2016-01-17,2.1564020746656093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160118,2016-01-18,2.15403986124014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160119,2016-01-19,2.164701287093422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160120,2016-01-20,2.1664477456344426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160121,2016-01-21,2.1631470743848598E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160122,2016-01-22,2.1819052087301433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160123,2016-01-23,2.1991915102801436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160124,2016-01-24,2.204587814406494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
